1517854279 0 0 0 0 775 0
1517857463 0 409 0 0 775 0
1517858700 0 420 0 0 775 0
1517858733 0 421 0 0 775 0
1517858885 0 429 0 0 775 0
1517865701 0 526 0 0 775 0
1517888613 0 674 0 0 775 0
1517889052 0 678 0 0 775 0
1517889144 0 683 0 0 775 0
1517896489 0 726 0 0 775 0
1517897374 0 731 0 0 775 0
1518674357 0 731 0 0 783 0
1518675236 0 733 0 0 783 0
1518675269 0 733 0 0 783 0
1518675313 0 733 0 0 794 0
1518675962 0 743 0 0 794 0
1518676079 0 761 0 0 794 0
1518676127 0 771 0 0 794 0
1518676309 0 775 0 0 794 0
1518676365 0 776 0 0 794 0
1518676442 0 777 0 0 794 0
1518678289 0 777 0 0 795 0
1518679815 0 784 0 0 795 0
1518679836 0 784 0 0 795 0
1518680562 0 793 0 0 795 0
1518680707 0 804 0 0 795 0
1518682784 0 855 0 0 795 0
1518683989 0 870 0 0 795 0
1518684167 0 872 0 0 795 0
1518684346 0 876 0 0 795 0
1518774888 0 885 0 0 795 0
1523467594 0 896 0 0 795 0
1523468118 0 917 0 0 795 0
1523468269 0 920 0 0 795 0
1523470744 0 927 0 0 795 0
1523471241 0 933 0 0 795 0
1523471844 0 937 0 0 795 0
1523473553 0 943 0 0 795 0
1524678771 0 948 0 0 795 0
1524678945 0 948 31 0 795 0
1524678967 0 948 38 0 795 0
1524679063 0 948 38 0 795 0
1524680429 0 948 237 0 795 0
1524680904 0 962 237 0 795 0
1524682294 0 962 258 0 795 0
1524726000 0 1024 258 0 795 0
1524728071 0 14075 258 0 795 0
1524728298 0 14076 258 0 795 0
1524728984 0 14080 258 0 795 0
1524729279 0 14084 258 0 795 0
1525277330 0 14095 258 0 795 0
1525277588 0 14095 294 0 795 0
1525277641 0 14095 294 0 795 0
1525280583 0 14115 294 0 795 0
1525280609 0 14115 294 0 795 0
1525281451 0 14120 294 0 795 0
1525282094 0 14123 294 0 795 0
1525776096 0 14123 299 0 795 0
1526014618 0 14157 299 0 795 0
1526014644 0 14157 299 0 795 0
1526015522 0 14160 299 0 795 0
1526016392 0 14162 299 0 795 0
1526016740 0 14164 299 0 795 0
1526017255 0 14166 299 0 795 0
1526017976 0 14167 299 0 795 0
1526046767 0 14167 310 0 795 0
1526286548 0 14171 310 0 795 0
1526287003 0 14171 320 0 795 0
1526287015 0 14171 320 0 795 0
1527601956 0 14276 320 0 795 0
1527601991 0 14276 320 0 795 0
1527602107 0 14281 320 0 795 0
1528094268 0 14281 323 0 795 0
1528094335 0 14316 323 0 795 0
1528094496 0 14316 323 0 795 0
1528094844 0 14318 323 0 795 0
1528098317 0 14318 340 0 795 0
1528134289 0 14318 340 0 795 0
1528134315 0 14318 340 0 795 0
1529483776 0 14318 421 0 795 0
1529483866 0 14318 447 0 795 0
1540893903 0 14392 447 0 795 0
1540893946 0 14393 447 0 795 0
1541605693 0 14393 447 0 795 0
1541613671 0 14393 447 10 795 0
1541623631 24 14393 447 10 795 0
1541623990 24 14393 447 10 795 0
1541629001 56 14393 447 10 795 0
1541697212 67 14393 447 10 795 0
1541697279 67 14393 447 10 795 0
1541697558 80 14393 447 10 795 0
1541699851 122 14393 447 10 795 0
1541703578 150 14393 447 10 795 0
1541716062 184 14393 447 10 795 0
1541887339 184 14393 447 354 795 0
1541923365 185 14393 447 354 795 0
1541923791 207 14393 447 354 795 0
1542148382 214 14393 447 354 795 0
1542149051 242 14393 447 354 795 0
1542149929 266 14393 447 354 795 0
1542150071 266 14393 447 354 795 0
1542360442 266 14393 447 360 795 0
1542360577 266 14393 447 360 795 0
1542360732 266 14393 447 361 795 0
1542745979 266 14393 447 416 795 0
1542804736 266 14393 447 470 795 0
1549554211 475 14393 447 470 795 0
1549554225 475 14393 447 470 795 0
1549561178 571 14393 447 470 795 0
1549564069 595 14393 447 470 795 0
1549569621 656 14393 447 470 795 0
1549734098 703 14393 447 470 795 0
1549741076 867 14393 447 470 795 0
1549747164 908 14393 447 470 795 0
1549750964 1104 14393 447 470 795 0
1549753907 1146 14393 447 470 795 0
1549792814 1184 14393 447 470 795 0
1549793514 1305 14393 447 470 795 0
1549801889 1483 14393 447 470 795 0
1549840480 1533 14393 447 470 795 0
1549841551 1543 14393 447 470 795 0
1549884545 1545 14393 447 470 795 0
1549890012 2094 14393 447 470 795 0
1549894357 2101 14393 447 470 795 0
1549899336 2192 14393 447 470 795 0
1549901228 2346 14393 447 470 795 0
1549902275 2360 14393 447 470 795 0
1549908471 2478 14393 447 470 795 0
1549987055 2507 14393 447 470 795 0
1549987283 2582 14393 447 470 795 0
1549997743 2729 14393 447 470 795 0
1550055576 2755 14393 447 470 795 0
1550057142 2774 14393 447 470 795 0
1550062275 2910 14393 447 470 795 0
1550079969 2976 14393 447 470 795 0
1550089485 3094 14393 447 470 795 0
1550140683 3168 14393 447 470 795 0
1550145965 3388 14393 447 470 795 0
1550146811 3392 14393 447 470 795 0
1550148268 3428 14393 447 470 795 0
1550148320 3429 14393 447 470 795 0
1551020920 3503 14393 447 470 795 0
1551285145 3624 14393 447 470 795 0
1551350130 3685 14393 447 470 795 0
1551608847 3753 14393 447 470 795 0
1551613365 3763 14393 447 470 795 0
1551613901 3764 14393 447 470 795 0
1551614326 3765 14393 447 470 795 0
1551621824 3765 14401 447 470 795 0
1551709388 3934 14401 447 470 795 0
